route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_headsign_short,apc_trip_id,display_code,trip_serial_number,block
1,27690,5338192,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310362,10569,KALIHI TC STN,0,114,30203989,61-188
1,27690,5338197,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309602,10569,KALIHI TC STN,0,114,30203982,1-004
1,27690,5338204,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309626,10569,KALIHI TC STN,0,114,30203988,1-028
1,27690,5338205,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309601,10569,KALIHI TC STN,0,114,30203983,1-003
1,27690,5338217,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309627,10569,KALIHI TC STN,0,114,30203985,1-029
1,27690,5338218,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309605,10569,KALIHI TC STN,0,114,30203986,1-007
1,27690,5338226,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309686,10569,KALIHI TC STN,0,114,30203987,13-144
1,27690,5338228,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309619,10569,KALIHI TC STN,0,114,30204015,1-021
1,27690,5338231,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309605,10569,KALIHI TC STN,0,114,30204019,1-007
1,27690,5338234,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309804,10569,KALIHI TC STN,0,114,30203990,2-079
1,27690,5338254,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309599,10569,KALIHI TC STN,0,114,30204086,1-001
1,27690,5338262,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310845,10569,KALIHI TC STN,0,114,30204097,U-310
1,27690,5338266,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309622,10569,KALIHI TC STN,0,114,30204016,1-024
1,27690,5338270,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309787,10569,KALIHI TC STN,0,114,30204141,2-062
1,27690,5338275,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309772,10569,KALIHI TC STN,0,114,30204093,2-047
1,27690,5338283,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309602,10569,KALIHI TC STN,0,114,30204103,1-004
1,27690,5338291,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309619,10569,KALIHI TC STN,0,114,30204138,1-021
1,27690,5338293,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309785,10569,KALIHI TC STN,0,114,30204090,2-060
1,27690,5338301,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309606,10569,KALIHI TC STN,0,114,30204099,1-008
1,27690,5338303,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309602,10569,KALIHI TC STN,0,114,30204091,1-004
1,27690,5338304,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309609,10569,KALIHI TC STN,0,114,30204094,1-011
1,27690,5338308,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309600,10569,KALIHI TC STN,0,114,30204104,1-002
1,27690,5338309,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310877,10569,KALIHI TC STN,0,114,30204108,W-313
1,27690,5338311,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309603,10569,KALIHI TC STN,0,114,30204092,1-005
1,27690,5338312,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309605,10569,KALIHI TC STN,0,114,30204128,1-007
1,27690,5338316,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309603,10569,KALIHI TC STN,0,114,30204105,1-005
1,27690,5338317,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309615,10569,KALIHI TC STN,0,114,30204119,1-017
1,27690,5338319,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310846,10569,KALIHI TC STN,0,114,30204100,U-311
1,27690,5338320,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309613,10569,KALIHI TC STN,0,114,30204132,1-015
1,27690,5338322,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309780,10569,KALIHI TC STN,0,114,30204088,2-055
1,27690,5338324,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309606,10569,KALIHI TC STN,0,114,30204111,1-008
1,27690,5338325,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309610,10569,KALIHI TC STN,0,114,30204121,1-012
1,27690,5338327,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309601,10569,KALIHI TC STN,0,114,30204101,1-003
1,27690,5338328,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309624,10569,KALIHI TC STN,0,114,30204133,1-026
1,27690,5338329,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309603,10569,KALIHI TC STN,0,114,30204084,1-005
1,27690,5338330,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309604,10569,KALIHI TC STN,0,114,30204095,1-006
1,27690,5338332,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309605,10569,KALIHI TC STN,0,114,30204116,1-007
1,27690,5338333,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309798,10569,KALIHI TC STN,0,114,30204130,2-073
1,27690,5338335,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309609,10569,KALIHI TC STN,0,114,30204107,1-011
1,27690,5338336,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309615,10569,KALIHI TC STN,0,114,30204143,1-017
1,27690,5338337,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309604,10569,KALIHI TC STN,0,114,30204085,1-006
1,27690,5338338,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309608,10569,KALIHI TC STN,0,114,30204102,1-010
1,27690,5338340,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309611,10569,KALIHI TC STN,0,114,30204126,1-013
1,27690,5338341,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309626,10569,KALIHI TC STN,0,114,30204135,1-028
1,27690,5338343,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310337,10569,KALIHI TC STN,0,114,30204113,61-163
1,27690,5338344,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309617,10569,KALIHI TC STN,0,114,30204145,1-019
1,27690,5338345,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309606,10569,KALIHI TC STN,0,114,30204087,1-008
1,27690,5338346,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309834,10569,KALIHI TC STN,0,114,30204106,2L-083
1,27690,5338348,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309612,10569,KALIHI TC STN,0,114,30204127,1-014
1,27690,5338349,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309621,10569,KALIHI TC STN,0,114,30204139,1-023
1,27690,5338351,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309612,10569,KALIHI TC STN,0,114,30204114,1-014
1,27690,5338352,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309617,10569,KALIHI TC STN,0,114,30204148,1-019
1,27690,5338353,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309608,10569,KALIHI TC STN,0,114,30204089,1-010
1,27690,5338354,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309611,10569,KALIHI TC STN,0,114,30204112,1-013
1,27690,5338356,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309614,10569,KALIHI TC STN,0,114,30204131,1-016
1,27690,5338357,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309923,10569,KALIHI TC STN,0,114,30204146,4-110
1,27690,5338359,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309600,10569,KALIHI TC STN,0,114,30204117,1-002
1,27690,5338361,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309599,10569,KALIHI TC STN,0,114,30204096,1-001
1,27690,5338362,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309617,10569,KALIHI TC STN,0,114,30204122,1-019
1,27690,5338364,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309923,10569,KALIHI TC STN,0,114,30204134,4-110
1,27690,5338367,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309603,10569,KALIHI TC STN,0,114,30204118,1-005
1,27690,5338369,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309610,10569,KALIHI TC STN,0,114,30204109,1-012
1,27690,5338370,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309620,10569,KALIHI TC STN,0,114,30204124,1-022
1,27690,5338372,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309622,10569,KALIHI TC STN,0,114,30204140,1-024
1,27690,5338375,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309616,10569,KALIHI TC STN,0,114,30204120,1-018
1,27690,5338377,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309602,10569,KALIHI TC STN,0,114,30204115,1-004
1,27690,5338378,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309621,10569,KALIHI TC STN,0,114,30204129,1-023
1,27690,5338383,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309618,10569,KALIHI TC STN,0,114,30204136,1-020
1,27690,5338385,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309774,10569,KALIHI TC STN,0,114,30204123,2-049
1,27690,5338386,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309615,10569,KALIHI TC STN,0,114,30204149,1-017
1,27690,5338388,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309601,10569,KALIHI TC STN,0,114,30204201,1-003
1,27690,5338391,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309612,10569,KALIHI TC STN,0,114,30204137,1-014
1,27690,5338393,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309618,10569,KALIHI TC STN,0,114,30204125,1-020
1,27690,5338401,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309614,10569,KALIHI TC STN,0,114,30204142,1-016
1,27690,5338417,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309614,10569,KALIHI TC STN,0,114,30204203,1-016
1,27690,5338191,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309628,10564,KALIHI TC STN,0,114,30203992,1-030
1,27690,5338198,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309734,10564,KALIHI TC STN,0,114,30204011,1L-038
1,27690,5338199,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309627,10564,KALIHI TC STN,0,114,30203996,1-029
1,27690,5338200,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309805,10564,KALIHI TC STN,0,114,30203991,2-080
1,27690,5338207,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309627,10564,KALIHI TC STN,0,114,30203999,1-029
1,27690,5338209,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309730,10564,KALIHI TC STN,0,114,30203984,1L-034
1,27690,5338210,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309727,10563,KALIHI TC STN,0,114,30203981,1L-031
1,27690,5338212,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309734,10564,KALIHI TC STN,0,114,30203993,1L-038
1,27690,5338213,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309623,10564,KALIHI TC STN,0,114,30203994,1-025
1,27690,5338220,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310227,10564,KALIHI TC STN,0,114,30203998,6-119
1,27690,5338242,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309741,10564,KALIHI TC STN,0,114,30203995,1L-045
1,27690,5338250,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309628,10564,KALIHI TC STN,0,114,30203997,1-030
1,27690,5338402,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309728,10566,KALIHI TC STN,0,114,30204218,1L-032
2,27690,5338294,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309788,20424,KALIHI TC STN,0,216,30035098,2-063
2,27690,5338299,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309599,20421,KALIHI TC STN,0,216,30035113,1-001
2,27690,5338302,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309799,20425,KALIHI TC STN,0,216,30035099,2-074
2,27690,5338310,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309798,20424,KALIHI TC STN,0,216,30035103,2-073
2,27690,5338318,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309804,20425,KALIHI TC STN,0,216,30035107,2-079
2,27690,5338339,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310905,20429,KALIHI TC STN,0,216,30035169,W1-328
2,27690,5338347,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309775,20429,KALIHI TC STN,0,216,30035170,2-050
2,27690,5338355,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309608,20429,KALIHI TC STN,0,216,30035176,1-010
2,27690,5338365,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309804,20425,KALIHI TC STN,0,216,30035100,2-079
2,27690,5338366,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309788,20429,KALIHI TC STN,0,216,30035175,2-063
2,27690,5338371,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309839,20429,KALIHI TC STN,0,216,30035211,2L-088
2,27690,5338374,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309789,20429,KALIHI TC STN,0,216,30035177,2-064
2,27690,5338384,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309865,20425,KALIHI TC STN,0,216,30035118,3-091
2,27690,5338387,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309616,20424,KALIHI TC STN,0,216,30035281,1-018
2,27690,5338398,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309782,20429,KALIHI TC STN,0,216,30035193,2-057
2,27690,5338399,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309807,20425,KALIHI TC STN,0,216,30035096,2-082
2,27690,5338406,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309778,20429,KALIHI TC STN,0,216,30035195,2-053
2,27690,5338407,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309807,20424,KALIHI TC STN,0,216,30035101,2-082
2,27690,5338413,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309776,20429,KALIHI TC STN,0,216,30035197,2-051
2,27690,5338414,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309800,20429,KALIHI TC STN,0,216,30035201,2-075
2,27690,5338415,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309806,20425,KALIHI TC STN,0,216,30035104,2-081
2,27690,5338421,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309803,20429,KALIHI TC STN,0,216,30035215,2-078
2,27690,5338423,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309805,20425,KALIHI TC STN,0,216,30035105,2-080
2,27690,5338425,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309799,20425,KALIHI TC STN,0,216,30035106,2-074
2,27690,5338437,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309802,20419,KALIHI TC STN,0,216,30035259,2-077
2,27690,5338438,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309779,20424,KALIHI TC STN,0,216,30035265,2-054
2,27690,5338439,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309772,20421,KALIHI TC STN,0,216,30035117,2-047
2,27690,5338442,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309772,20425,KALIHI TC STN,0,216,30035095,2-047
2,27690,5338444,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309806,20425,KALIHI TC STN,0,216,30035097,2-081
2,27690,5338445,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309786,20424,KALIHI TC STN,0,216,30035268,2-061
2,27690,5338446,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309601,20424,KALIHI TC STN,0,216,30035274,1-003
2,27690,5338452,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309802,20425,KALIHI TC STN,0,216,30035102,2-077
2,27690,5338453,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309794,20424,KALIHI TC STN,0,216,30035284,2-069
2,27690,5338454,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309789,20424,KALIHI TC STN,0,216,30035280,2-064
2,27690,5338455,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309792,20429,KALIHI TC STN,0,216,30035179,2-067
2,27690,5338456,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309775,20425,KALIHI TC STN,0,216,30035168,2-050
2,27690,5338465,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309783,20429,KALIHI TC STN,0,216,30035171,2-058
2,27690,5338471,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309784,20429,KALIHI TC STN,0,216,30035196,2-059
2,27690,5338472,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309774,20429,KALIHI TC STN,0,216,30035194,2-049
2,27690,5338479,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309801,20429,KALIHI TC STN,0,216,30035213,2-076
2,27690,5338480,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309799,20429,KALIHI TC STN,0,216,30035199,2-074
2,27690,5338490,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309776,20429,KALIHI TC STN,0,216,30035172,2-051
2,27690,5338495,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309807,20419,KALIHI TC STN,0,216,30035262,2-082
2,27690,5338497,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309788,20429,KALIHI TC STN,0,216,30035202,2-063
2,27690,5338498,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309774,20429,KALIHI TC STN,0,216,30035174,2-049
2,27690,5338503,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309835,20424,KALIHI TC STN,0,216,30035270,2L-084
2,27690,5338504,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309793,20429,KALIHI TC STN,0,216,30035214,2-068
2,27690,5338505,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309799,20429,KALIHI TC STN,0,216,30035208,2-074
2,27690,5338506,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309790,20429,KALIHI TC STN,0,216,30035178,2-065
2,27690,5338511,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309773,20424,KALIHI TC STN,0,216,30035272,2-048
2,27690,5338519,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309785,20424,KALIHI TC STN,0,216,30035275,2-060
2,27690,5338524,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309772,20429,KALIHI TC STN,0,216,30035173,2-047
2,27690,5338527,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309792,20424,KALIHI TC STN,0,216,30035282,2-067
2,27690,5338528,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309807,20419,KALIHI TC STN,0,216,30035264,2-082
2,27690,5338529,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309798,20424,KALIHI TC STN,0,216,30035258,2-073
2,27690,5338532,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309783,20424,KALIHI TC STN,0,216,30035192,2-058
2,27690,5338536,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309781,20424,KALIHI TC STN,0,216,30035266,2-056
2,27690,5338537,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309773,20424,KALIHI TC STN,0,216,30035267,2-048
2,27690,5338538,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309802,20429,KALIHI TC STN,0,216,30035212,2-077
2,27690,5338540,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309804,20429,KALIHI TC STN,0,216,30035198,2-079
2,27690,5338544,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309781,20424,KALIHI TC STN,0,216,30035271,2-056
2,27690,5338545,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309782,20424,KALIHI TC STN,0,216,30035269,2-057
2,27690,5338548,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309796,20429,KALIHI TC STN,0,216,30035200,2-071
2,27690,5338552,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309787,20424,KALIHI TC STN,0,216,30035273,2-062
2,27690,5338553,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309787,20424,KALIHI TC STN,0,216,30035279,2-062
2,27690,5338556,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309801,20429,KALIHI TC STN,0,216,30035203,2-076
2,27690,5338560,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309797,20424,KALIHI TC STN,0,216,30035278,2-072
2,27690,5338564,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309802,20429,KALIHI TC STN,0,216,30035204,2-077
2,27690,5338570,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309776,20395,KALIHI TC STN,0,216,30035231,2-051
2,27690,5338572,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309800,20429,KALIHI TC STN,0,216,30035205,2-075
2,27690,5338578,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309838,20429,KALIHI TC STN,0,216,30035234,2L-087
2,27690,5338580,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309797,20429,KALIHI TC STN,0,216,30035216,2-072
2,27690,5338586,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309791,20424,KALIHI TC STN,0,216,30035277,2-066
2,27690,5338588,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309773,20421,KALIHI TC STN,0,216,30035235,2-048
2,27690,5338594,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309791,20424,KALIHI TC STN,0,216,30035283,2-066
2,27690,5338596,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309806,20419,KALIHI TC STN,0,216,30035260,2-081
2,27690,5338604,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309805,20419,KALIHI TC STN,0,216,30035261,2-080
2,27690,5338612,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309806,20419,KALIHI TC STN,0,216,30035263,2-081
2,27690,5338620,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309793,20424,KALIHI TC STN,0,216,30035276,2-068
25,27690,5339171,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034374,32-160
25,27690,5339190,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034364,32-161
25,27690,5339198,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034366,32-160
25,27690,5339206,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034370,32-161
25,27690,5339214,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034371,32-160
25,27690,5339215,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034360,32-161
25,27690,5339222,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034373,32-161
25,27690,5339223,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034361,32-160
25,27690,5339231,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034368,32-160
25,27690,5339239,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034369,32-161
25,27690,5339361,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034365,32-161
25,27690,5339369,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034367,32-160
25,27690,5339377,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034372,32-160
25,27690,5339432,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034359,32-161
25,27690,5339440,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309898,320113,KALIHI TC STN,0,3205,30034362,32-161
25,27690,5339448,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309897,320113,KALIHI TC STN,0,3205,30034363,32-160
79,27690,5339899,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310464,W30115_merge,KALIHI TC STN,0,9E33,30034606,69-208
79,27690,5340184,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309627,W30115_merge,KALIHI TC STN,0,9E33,30034609,1-029
102,27690,5340438,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309741,1L0150,KALIHI TC STN,0,1A08,30204215,1L-045
102,27690,5340684,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,1,309735,1L0150,KALIHI TC STN,0,1A08,30204216,1L-039
142,27690,5340763,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,309918,610134,KALIHI TC STN,0,6111,30233445,4-105
142,27690,5340771,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310338,610134,KALIHI TC STN,0,6111,30233452,61-164
142,27690,5340779,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310337,610134,KALIHI TC STN,0,6111,30233456,61-163
142,27690,5340787,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310363,610134,KALIHI TC STN,0,6111,30233457,61-189
142,27690,5340795,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310340,610134,KALIHI TC STN,0,6111,30233465,61-166
142,27690,5340803,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310347,610134,KALIHI TC STN,0,6111,30233468,61-173
142,27690,5340887,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310358,610134,KALIHI TC STN,0,6111,30233373,61-184
142,27690,5340919,KAHAUIKI KALIHI TRANSIT CNTR SKYLINE STN,0,310348,610134,KALIHI TC STN,0,6111,30233450,61-174
